ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
61087,Frank Klawonn,M,22,196,91,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Gold
61377,Anja Kluge,F,23,186,82,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold
62696,Jens Kppen,M,22,194,87,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Quadruple Sculls,Bronze
66438,Thomas Lange,M,24,189,89,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Single Sculls,Gold
83272,Kristina Mundt (-Richter),F,22,178,78,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Gold
85487,Daniela Neunast,F,21,158,45,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold
86109,Bernd Niesecke,M,29,190,89,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Gold
93780,Birgit Peter (-Hndle),F,24,185,78,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Double Sculls,Gold
99730,Hendrik Reiher,M,26,168,51,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Gold
100013,Ren Rensch,M,19,155,50,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,Silver
102568,Sylvia Rose (Mller-),F,25,154,40,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Gold
106704,Ute Schell-Wagner-Stange,F,22,180,80,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold
107020,Karsten Schmeling,M,26,196,91,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,Gold
107486,Beate Schramm,F,22,188,77,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Gold
107542,Roland Schrder,M,26,192,90,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Fours,Gold
107557,Beatrix Schrer (Lehmann-),F,25,186,75,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold
107564,Martina Schrter,F,27,181,71,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Double Sculls,Gold
110258,Birte Siech,F,21,180,75,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Gold
113242,Jana Sorgers (-Rau),F,21,181,77,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Quadruple Sculls,Gold
115698,Annegret Strauch (-Hmisch),F,19,184,77,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold
115740,Mario Streit,M,21,200,92,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,Silver
128331,Martina Walther,F,24,187,85,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Fours,Gold
130401,Ute Wild (-Ntzel),F,23,180,81,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold
134246,Judith Zeidler (-Ungemach),F,21,182,81,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Women's Coxed Eights,Gold
135393,Steffen Zhlke,M,23,198,92,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Quadruple Sculls,Bronze
35691,Thomas Flach,M,32,186,95,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Three Person Keelboat,Gold
53376,Bernd Jkel,M,34,179,89,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Three Person Keelboat,Gold
107729,Jochen Schmann,M,34,188,94,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Three Person Keelboat,Gold
107734,Ralf Schumann,M,26,167,73,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",Silver
129260,Axel Henry Wegner,M,25,179,90,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Shooting,Shooting Mixed Skeet,Gold
7403,Frank Baltrusch,M,24,193,92,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Backstroke,Silver
25459,Uwe Daler,M,21,193,87,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Freestyle,Gold
25459,Uwe Daler,M,21,193,87,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
25459,Uwe Daler,M,21,193,87,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
35794,Thomas Flemming,M,21,189,86,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
35794,Thomas Flemming,M,21,189,86,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
37194,Heike Friedrich,F,18,173,63,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Freestyle,Gold
37194,Heike Friedrich,F,18,173,63,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Freestyle,Silver
37194,Heike Friedrich,F,18,173,63,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
48709,Lars Hinneburg,M,23,187,79,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
48709,Lars Hinneburg,M,23,187,79,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
49983,Silke Hrner (-Schuck),F,23,168,62,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
49983,Silke Hrner (-Schuck),F,23,168,62,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Breaststroke,Gold
49983,Silke Hrner (-Schuck),F,23,168,62,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
51023,Daniela Hunger,F,16,175,63,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
51023,Daniela Hunger,F,16,175,63,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Individual Medley,Gold
51023,Daniela Hunger,F,16,175,63,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Individual Medley,Bronze
64690,Patrick Khl,M,20,190,82,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Individual Medley,Silver
70995,Sven Lodziewski,M,23,203,91,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
78299,Katrin Meiner,F,15,187,80,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 50 metres Freestyle,Bronze
78299,Katrin Meiner,F,15,187,80,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
78299,Katrin Meiner,F,15,187,80,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
80994,Anke Mhring,F,19,181,69,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 400 metres Freestyle,Bronze
86857,Kathleen Nord (-Schwartz),F,22,176,65,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Butterfly,Gold
90020,Kristin Otto,F,22,185,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 50 metres Freestyle,Gold
90020,Kristin Otto,F,22,185,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,Gold
90020,Kristin Otto,F,22,185,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
90020,Kristin Otto,F,22,185,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,Gold
90020,Kristin Otto,F,22,185,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Butterfly,Gold
90020,Kristin Otto,F,22,185,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
100601,Dirk Richter,M,24,190,85,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
107710,Sabina Schulze (-Kessler),F,16,180,66,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
111374,Cornelia Sirch (Embacher-),F,21,176,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,Bronze
111374,Cornelia Sirch (Embacher-),F,21,176,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,Bronze
111374,Cornelia Sirch (Embacher-),F,21,176,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
114882,Manuela Stellmach (-Schubert),F,18,175,65,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Freestyle,Bronze
114882,Manuela Stellmach (-Schubert),F,18,175,65,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
114882,Manuela Stellmach (-Schubert),F,18,175,65,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
115706,Astrid Strau,F,19,187,82,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 800 metres Freestyle,Silver
129323,Birte Weigang (-Rode),F,20,176,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Butterfly,Silver
129323,Birte Weigang (-Rode),F,20,176,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Butterfly,Silver
129323,Birte Weigang (-Rode),F,20,176,70,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
134386,Steffen Zesner,M,20,185,80,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
134386,Steffen Zesner,M,20,185,80,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
135032,Kathrin Zimmermann,F,21,173,65,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Backstroke,Silver
65015,Joachim Kunz,M,29,166,69,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Lightweight,Gold
114831,Ingo Steinhfel,M,21,172,75.5,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middleweight,Silver
129508,Ronny Weller,M,19,183,130,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Heavyweight II,Bronze
107530,Andreas Schrder,M,28,188,130,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Bronze
62796,Seppo Tapio Aleksanteri Korjus,M,27,196,102.5,Finland,FIN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Javelin Throw,Gold
99139,Seppo Henrik Rty,M,26,190,105,Finland,FIN,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Javelin Throw,Bronze
63009,Harri Matias Koskela,M,22,184,91.5,Finland,FIN,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Silver
111350,Tapio Olavi Sipil,M,29,177,72,Finland,FIN,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze
75027,Bruno Marie-Rose,M,23,193,83,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
82131,Max Morinire,M,24,183,78,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
97854,Gilles Qunherv,M,22,183,74,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
105457,Daniel Ren Claude Sangouma,M,23,187,84,France,FRA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
13974,Laurent Norden Boudouani,M,21,176,67,France,FRA,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Welterweight,Silver
11066,Jol Bettin,M,21,184,76,France,FRA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
99950,Philippe Renaud,M,25,178,76,France,FRA,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Bronze
14104,Hubert Bourdy,M,31,172,65,France,FRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
23388,Frdric Cottier,M,34,178,72,France,FRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
30798,"Pierre Durand, Jr.",M,33,180,72,France,FRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Individual",Gold
30798,"Pierre Durand, Jr.",M,33,180,72,France,FRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
90027,Margit Otto-Crpin,F,43,166,52,France,FRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver
101265,Michel Henri Nol Robert,M,39,180,74,France,FRA,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
27391,Frdric Delpla,M,23,197,81,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
47745,Jean-Michel Henry,M,24,186,82,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
66230,Jean-Franois Lamour,M,32,184,86,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Individual",Gold
68706,Olivier Serge Lenglet,M,28,182,70,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
100423,Philippe Claude Riboud,M,31,193,97,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Individual",Silver
100423,Philippe Claude Riboud,M,31,193,97,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
114036,ric Claude Franois Srecki,M,24,193,88,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
2589,Marc Robert Alexandre,M,28,170,73,France,FRA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Lightweight,Gold
18107,Bruno Carabetta,M,22,172,72,France,FRA,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Lightweight,Bronze
47552,Nicolas Hnard,M,24,186,80,France,FRA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Multihull,Gold
67503,Jean-Yves le Droff,M,31,174,69,France,FRA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Multihull,Gold
93107,Thierry Pponnet,M,29,166,57,France,FRA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Men's Two Person Dinghy,Gold
94892,Luc Camille Fernand Pillot,M,29,182,72,France,FRA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Men's Two Person Dinghy,Gold
10834,Nicolas Joseph Flix Berthelot,M,24,178,69,France,FRA,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver
18430,Stphan Malcolm Caron,M,22,200,82,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 100 metres Freestyle,Bronze
95468,Catherine Franoise Marella Plewinski (-Arie),F,20,166,58,France,FRA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Freestyle,Bronze
45048,Steven Leslie Hallard,M,23,188,84,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Bronze
96976,Richard John Priestman,M,33,180,66,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Bronze
128975,Leroy Denver Watson,M,23,175,63,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Archery,Archery Men's Team,Bronze
16437,Elliot John Bunney,M,21,183,85,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
17476,Clarence H. Callender,M,26,179,75,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
21313,Linford Ecerio Christie,M,28,189,94,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,Silver
21313,Linford Ecerio Christie,M,28,189,94,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
32352,Peter Elliott,M,25,181,67,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",Silver
53098,Colin Ray Jackson,M,21,182,75,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 110 metres Hurdles,Silver
77349,"Elizabeth ""Liz"" McColgan (Lynch-, -Nuttall)",F,24,170,45,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 10,000 metres",Silver
77522,"Michael Anthony ""Mike"" McFarlane",M,28,178,74,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
83603,Yvonne Carol Grace Murray (-Mooney),F,23,170,50,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Women's 3,000 metres",Bronze
99583,John Paul Lyndon Regis,M,21,181,98,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
103041,Mark Robert Rowland,M,25,183,68,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,"Athletics Men's 3,000 metres Steeplechase",Bronze
129969,"Fatima N. (Fatma-) Whitbread (Vedad-, -Norman)",F,27,168,68,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Javelin Throw,Silver
131513,"Richard James ""Richie"" Woodhall",M,20,185,71,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Light-Middleweight,Bronze
49344,Virginia Helen Antoinette Holgate-Leng (-Elliott),F,33,165,60,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
49344,Virginia Helen Antoinette Holgate-Leng (-Elliott),F,33,165,60,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
94487,Mark Anthony Peter Phillips,M,39,185,79,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
114420,Ian David Stark,M,34,177,75,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Silver
114420,Ian David Stark,M,34,177,75,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
115619,Karen Elizabeth Straker-Dixon,F,24,165,58,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
7738,Paul Jason Barber,M,33,189,85,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
8541,"Stephen James ""Steve"" Batchelor",M,27,180,79,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
11206,Kulbir Singh Bhaura,M,32,178,72,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
22050,Robert John Clift,M,26,182,77,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
29050,Richard David Allan Dodds,M,29,181,72,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
34259,David Andrew Vincent Faulkner,M,26,182,73,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
38694,Russell Simon Garcia,M,18,175,79,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
42970,Martyn Andrew Grimley,M,25,183,78,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
58816,Sean Robin Kerly,M,28,180,80,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
60749,"James William ""Jimmy"" Kirkwood",M,26,182,80,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
68613,Richard Alexander Leman,M,29,179,75,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
75635,"Stephen Alexander ""Sam"" Martin",M,29,182,76,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
91300,Veryan Guy Henry Pappin,M,30,183,82,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
96490,"Jonathan Nicholas Mark ""Jon"" Potter",M,24,173,70,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
109629,Imran Ahmed Khan Sherwani,M,26,178,66,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
118896,Ian Charles Boucher Taylor,M,33,185,78,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Gold
115139,Dennis C. Stewart,M,28,182,95,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Heavyweight,Bronze
15368,Graham Raymond Brookhouse,M,26,182,73,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
73602,Dominic Jan Graham Mahony,M,24,190,86,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
94409,"Richard Lawson Phelps, Jr.",M,27,185,75,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Modern Pentathlon,Modern Pentathlon Men's Team,Bronze
49482,"Andrew John ""Andy"" Holmes",M,28,192,95,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,Gold
49482,"Andrew John ""Andy"" Holmes",M,28,192,95,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,Bronze
99472,"Stephen Geoffrey ""Steven"" Redgrave",M,26,193,103,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxless Pairs,Gold
99472,"Stephen Geoffrey ""Steven"" Redgrave",M,26,193,103,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Pairs,Bronze
